,sample,population,percentage
1746,sample02809,cd4_t_cell,29.425097877601484
1747,sample02809,cd8_t_cell,22.228763749472588
1748,sample02809,monocyte,20.539087260702757
1749,sample02809,nk_cell,18.76110015405297
1750,sample02810,b_cell,7.182959201605668
1751,sample02810,cd4_t_cell,32.46020514812657
1752,sample02810,cd8_t_cell,32.58414495407753
1753,sample02810,monocyte,16.219465948925702
1754,sample02810,nk_cell,11.553224747264537
1755,sample02823,b_cell,19.284566224025106
1756,sample02823,cd4_t_cell,32.62121618001607
1757,sample02823,cd8_t_cell,11.285446404653477
1758,sample02823,monocyte,23.74382916842065
1759,sample02823,nk_cell,13.064942022884697
1760,sample02824,b_cell,4.783473504421335
1761,sample02824,cd4_t_cell,36.90787624586513
1762,sample02824,cd8_t_cell,28.567876678269517
1763,sample02824,monocyte,13.079151622597454
1764,sample02824,nk_cell,16.661621948846562
1765,sample02825,b_cell,12.067618228038418
1766,sample02825,cd4_t_cell,34.69341325657537
1767,sample02825,cd8_t_cell,26.358843486948178
1768,sample02825,monocyte,14.913400001978298
1769,sample02825,nk_cell,11.966725026459736
1770,sample02838,b_cell,14.210056810178882
1771,sample02838,cd4_t_cell,34.73778111648434
1772,sample02838,cd8_t_cell,25.493215643926945
1773,sample02838,monocyte,14.494577210197662
1774,sample02838,nk_cell,11.06436921921217
1775,sample02839,b_cell,16.95729987537598
1776,sample02839,cd4_t_cell,34.19945465278624
1777,sample02839,cd8_t_cell,20.47113501560143
1778,sample02839,monocyte,15.566758182550764
1779,sample02839,nk_cell,12.80535227368559
1780,sample02840,b_cell,6.5314997010382125
1781,sample02840,cd4_t_cell,33.829428711202915
1782,sample02840,cd8_t_cell,28.161113224982333
1783,sample02840,monocyte,19.242267761047998
1784,sample02840,nk_cell,12.235690601728543
1785,sample02847,b_cell,12.719192889742974
1786,sample02847,cd4_t_cell,26.46729121627032
1787,sample02847,cd8_t_cell,24.10621346785171
1788,sample02847,monocyte,18.426215069260948
1789,sample02847,nk_cell,18.28108735687405
1790,sample02848,b_cell,14.795913463848764
1791,sample02848,cd4_t_cell,28.61344174379379
1792,sample02848,cd8_t_cell,20.065546040807696
1793,sample02848,monocyte,14.859345116243308
1794,sample02848,nk_cell,21.66575363530644
1795,sample02849,b_cell,9.026035416893931
1796,sample02849,cd4_t_cell,33.435147812806804
1797,sample02849,cd8_t_cell,20.123813679502565
1798,sample02849,monocyte,25.885422348278244
1799,sample02849,nk_cell,11.529580742518453
1800,sample02856,b_cell,5.588693754546399
1801,sample02856,cd4_t_cell,35.44009144757352
1802,sample02856,cd8_t_cell,24.017458173126883
1803,sample02856,monocyte,13.906266237140185
1804,sample02856,nk_cell,21.04749038761301
1805,sample02857,b_cell,5.475040257648954
1806,sample02857,cd4_t_cell,32.88152749022314
1807,sample02857,cd8_t_cell,29.195307108350587
1808,sample02857,monocyte,17.44007361398666
1809,sample02857,nk_cell,15.00805152979066
1810,sample02858,b_cell,7.3296263958457795
1811,sample02858,cd4_t_cell,32.37718854832039
1812,sample02858,cd8_t_cell,17.560773861495335
1813,sample02858,monocyte,34.072882680023895
1814,sample02858,nk_cell,8.6595285143146
1815,sample02874,b_cell,5.142249758208926
1816,sample02874,cd4_t_cell,27.3726646812667
1817,sample02874,cd8_t_cell,37.30285648622509
1818,sample02874,monocyte,20.371735820509628
1819,sample02874,nk_cell,9.810493253789657
1820,sample02875,b_cell,12.12865183596891
1821,sample02875,cd4_t_cell,22.48190833556687
1822,sample02875,cd8_t_cell,35.09086035915304
1823,sample02875,monocyte,19.596890913964085
1824,sample02875,nk_cell,10.701688555347092
1825,sample02876,b_cell,9.700179565777303
1826,sample02876,cd4_t_cell,29.029800663849237
1827,sample02876,cd8_t_cell,20.645529900422613
1828,sample02876,monocyte,17.056028150109736
1829,sample02876,nk_cell,23.56846171984111
1830,sample02910,b_cell,8.10377612074029
1831,sample02910,cd4_t_cell,29.540951944806714
1832,sample02910,cd8_t_cell,32.33346939181857
1833,sample02910,monocyte,14.154728364211973
1834,sample02910,nk_cell,15.867074178422452
1835,sample02911,b_cell,8.357621684640046
1836,sample02911,cd4_t_cell,29.603249781404838
1837,sample02911,cd8_t_cell,22.68198047216555
1838,sample02911,monocyte,23.069986884290294
1839,sample02911,nk_cell,16.28716117749927
1840,sample02912,b_cell,6.436707697960683
1841,sample02912,cd4_t_cell,35.03123277604262
1842,sample02912,cd8_t_cell,24.616020576887745
1843,sample02912,monocyte,18.732316737093516
1844,sample02912,nk_cell,15.183722212015432
1845,sample02916,b_cell,14.900652446427337
1846,sample02916,cd4_t_cell,32.03600793595957
1847,sample02916,cd8_t_cell,24.695245333675516
1848,sample02916,monocyte,19.977100216166065
1849,sample02916,nk_cell,8.390994067771516
1850,sample02917,b_cell,7.6001631155061675
1851,sample02917,cd4_t_cell,36.62758690998063
1852,sample02917,cd8_t_cell,18.389234376592924
1853,sample02917,monocyte,18.357630747272914
1854,sample02917,nk_cell,19.025384850647363
1855,sample02918,b_cell,9.140796780084225
1856,sample02918,cd4_t_cell,32.06033615324414
1857,sample02918,cd8_t_cell,29.2811090821004
1858,sample02918,monocyte,13.167554876458093
1859,sample02918,nk_cell,16.350203108113146
1860,sample02925,b_cell,5.43498354715865
1861,sample02925,cd4_t_cell,33.66084963212186
1862,sample02925,cd8_t_cell,27.370872924908493
1863,sample02925,monocyte,16.003623322364774
1864,sample02925,nk_cell,17.52967057344622
1865,sample02926,b_cell,5.377660490972241
1866,sample02926,cd4_t_cell,32.1498852826219
1867,sample02926,cd8_t_cell,29.59164240824877
1868,sample02926,monocyte,15.44649091782971
1869,sample02926,nk_cell,17.434320900327375
1870,sample02927,b_cell,11.661777571921156
1871,sample02927,cd4_t_cell,31.53208790077711
1872,sample02927,cd8_t_cell,26.64196387216304
1873,sample02927,monocyte,19.28567752560342
1874,sample02927,nk_cell,10.87849312953528
1875,sample02928,b_cell,7.5261857760806015
1876,sample02928,cd4_t_cell,31.23199896443481
1877,sample02928,cd8_t_cell,25.436070030096115
1878,sample02928,monocyte,20.273346062155486
1879,sample02928,nk_cell,15.532399167232992
1880,sample02929,b_cell,11.68143975479435
1881,sample02929,cd4_t_cell,28.40367808474506
1882,sample02929,cd8_t_cell,30.631031769042785
1883,sample02929,monocyte,21.801350287868118
1884,sample02929,nk_cell,7.482500103549683
1885,sample02930,b_cell,7.608761359743688
1886,sample02930,cd4_t_cell,37.36776351582808
1887,sample02930,cd8_t_cell,20.573478146976445
1888,sample02930,monocyte,19.517601305740826
1889,sample02930,nk_cell,14.932395671710964
1890,sample02976,b_cell,7.680307320504265
1891,sample02976,cd4_t_cell,36.47988168881995
1892,sample02976,cd8_t_cell,28.828430753692714
1893,sample02976,monocyte,13.65628437967789
1894,sample02976,nk_cell,13.355095857305175
1895,sample02977,b_cell,15.934980811013869
1896,sample02977,cd4_t_cell,24.906085649887302
1897,sample02977,cd8_t_cell,20.97488171868337
1898,sample02977,monocyte,16.86701728024042
1899,sample02977,nk_cell,21.317034540175037
1900,sample02978,b_cell,8.92199546908067
1901,sample02978,cd4_t_cell,37.908691720350916
1902,sample02978,cd8_t_cell,13.816507090049692
1903,sample02978,monocyte,22.840121943260957
1904,sample02978,nk_cell,16.512683777257767
1905,sample02991,b_cell,14.526874009209632
1906,sample02991,cd4_t_cell,27.48075035857175
1907,sample02991,cd8_t_cell,21.70868875971918
1908,sample02991,monocyte,22.7334490828112
1909,sample02991,nk_cell,13.55023778968823
1910,sample02992,b_cell,6.483743657207292
1911,sample02992,cd4_t_cell,34.61128860489883
1912,sample02992,cd8_t_cell,28.07847313579319
1913,sample02992,monocyte,23.660965983837624
1914,sample02992,nk_cell,7.165528618263067
1915,sample02993,b_cell,11.505402017549097
1916,sample02993,cd4_t_cell,38.1931594341312
1917,sample02993,cd8_t_cell,19.19258242304861
1918,sample02993,monocyte,19.164726715613124
1919,sample02993,nk_cell,11.944129409657972
1920,sample02997,b_cell,11.239693462905556
1921,sample02997,cd4_t_cell,25.026590183904077
1922,sample02997,cd8_t_cell,26.07474341608865
1923,sample02997,monocyte,23.451178604219884
1924,sample02997,nk_cell,14.20779433288183
1925,sample02998,b_cell,8.956251475332442
1926,sample02998,cd4_t_cell,26.155677079235186
1927,sample02998,cd8_t_cell,31.82390431977339
1928,sample02998,monocyte,21.39035329294201
1929,sample02998,nk_cell,11.673813832716972
1930,sample02999,b_cell,12.956534701961369
1931,sample02999,cd4_t_cell,30.790936388610856
1932,sample02999,cd8_t_cell,20.01299060842899
1933,sample02999,monocyte,21.280107332240135
1934,sample02999,nk_cell,14.959430968758651
1935,sample03000,b_cell,12.267657992565056
1936,sample03000,cd4_t_cell,28.466304451434564
1937,sample03000,cd8_t_cell,21.982651796778192
1938,sample03000,monocyte,19.205032885330283
1939,sample03000,nk_cell,18.07835287389191
1940,sample03001,b_cell,5.698127758022364
1941,sample03001,cd4_t_cell,42.853776616254656
1942,sample03001,cd8_t_cell,24.949659397626494
1943,sample03001,monocyte,16.13041429244677
1944,sample03001,nk_cell,10.368021935649715
1945,sample03002,b_cell,9.03439742637961
1946,sample03002,cd4_t_cell,33.1343726800297
1947,sample03002,cd8_t_cell,21.81242266765652
1948,sample03002,monocyte,21.857955951497154
1949,sample03002,nk_cell,14.16085127443702
1950,sample03021,b_cell,4.66509366800236
1951,sample03021,cd4_t_cell,33.576063299635905
1952,sample03021,cd8_t_cell,28.19905213270142
1953,sample03021,monocyte,21.350405792974392
1954,sample03021,nk_cell,12.209385106685922
1955,sample03022,b_cell,12.11272482838694
1956,sample03022,cd4_t_cell,25.396696066649014
1957,sample03022,cd8_t_cell,24.833479314769928
1958,sample03022,monocyte,22.44821053918074
1959,sample03022,nk_cell,15.208889251013384
1960,sample03023,b_cell,10.662610295655083
1961,sample03023,cd4_t_cell,25.017772759586837
1962,sample03023,cd8_t_cell,25.941956258102287
1963,sample03023,monocyte,18.906034374607955
1964,sample03023,nk_cell,19.47162631204784
1965,sample03024,b_cell,9.676163945842978
1966,sample03024,cd4_t_cell,24.43006083447697
1967,sample03024,cd8_t_cell,23.057700579668584
1968,sample03024,monocyte,25.779889801519836
1969,sample03024,nk_cell,17.05618483849163
1970,sample03025,b_cell,9.80344411111544
1971,sample03025,cd4_t_cell,37.16932247633147
1972,sample03025,cd8_t_cell,28.603849300658432
1973,sample03025,monocyte,13.494954610979079
1974,sample03025,nk_cell,10.928429500915572
1975,sample03026,b_cell,4.9252437940831255
1976,sample03026,cd4_t_cell,35.30928117767076
1977,sample03026,cd8_t_cell,29.620569748691903
1978,sample03026,monocyte,19.756918925441244
1979,sample03026,nk_cell,10.387986354112963
1980,sample03039,b_cell,5.726484009322183
1981,sample03039,cd4_t_cell,41.16057264840093
1982,sample03039,cd8_t_cell,28.143788801629423
1983,sample03039,monocyte,15.845753118818667
1984,sample03039,nk_cell,9.123401421828794
1985,sample03040,b_cell,12.798546209761163
1986,sample03040,cd4_t_cell,34.640706126687434
1987,sample03040,cd8_t_cell,17.3343717549325
1988,sample03040,monocyte,26.215991692627206
1989,sample03040,nk_cell,9.010384215991692
1990,sample03041,b_cell,7.4034052469367815
1991,sample03041,cd4_t_cell,27.75689694053973
1992,sample03041,cd8_t_cell,22.821919867699016
1993,sample03041,monocyte,24.977448695782908
1994,sample03041,nk_cell,17.04032924904157
1995,sample03066,b_cell,6.749621058262911
1996,sample03066,cd4_t_cell,33.26365428625209
1997,sample03066,cd8_t_cell,26.597251805545923
1998,sample03066,monocyte,19.66534243453967
1999,sample03066,nk_cell,13.724130415399399
2000,sample03067,b_cell,7.373462364431985
2001,sample03067,cd4_t_cell,40.66725970653512
2002,sample03067,cd8_t_cell,18.645712591314663
2003,sample03067,monocyte,16.319378925519583
2004,sample03067,nk_cell,16.99418641219865
2005,sample03068,b_cell,7.944576773368965
2006,sample03068,cd4_t_cell,29.874707101221944
2007,sample03068,cd8_t_cell,29.505799879935708
2008,sample03068,monocyte,15.386626387033056
2009,sample03068,nk_cell,17.288289858440326
2010,sample03093,b_cell,11.05799989032482
2011,sample03093,cd4_t_cell,28.13168333120076
2012,sample03093,cd8_t_cell,27.550404884201292
2013,sample03093,monocyte,19.459118577147347
2014,sample03093,nk_cell,13.800793317125779
2015,sample03094,b_cell,14.841990341395285
2016,sample03094,cd4_t_cell,32.21075822997708
2017,sample03094,cd8_t_cell,27.278181585702903
2018,sample03094,monocyte,15.266890263693679
2019,sample03094,nk_cell,10.40217957923105
2020,sample03095,b_cell,4.984728275040042
2021,sample03095,cd4_t_cell,33.35102618542109
2022,sample03095,cd8_t_cell,25.135955600253286
2023,sample03095,monocyte,20.056244645584236
2024,sample03095,nk_cell,16.472045293701346
2025,sample03120,b_cell,8.794145837941459
2026,sample03120,cd4_t_cell,25.49214775492148
2027,sample03120,cd8_t_cell,32.81261520312615
2028,sample03120,monocyte,20.660067831600678
2029,sample03120,nk_cell,12.241023372410234
2030,sample03121,b_cell,8.316623897436964
2031,sample03121,cd4_t_cell,28.132110167994764
2032,sample03121,cd8_t_cell,34.23062138322961
2033,sample03121,monocyte,20.28612095207422
2034,sample03121,nk_cell,9.034523599264439
2035,sample03122,b_cell,9.260549678283455
2036,sample03122,cd4_t_cell,31.987945810445154
2037,sample03122,cd8_t_cell,24.243219518375398
2038,sample03122,monocyte,26.439579732310115
2039,sample03122,nk_cell,8.068705260585878
2040,sample03159,b_cell,6.296177962378689
2041,sample03159,cd4_t_cell,45.837493510124204
2042,sample03159,cd8_t_cell,21.76005431526818
2043,sample03159,monocyte,16.504253364750987
2044,sample03159,nk_cell,9.602020847477934
2045,sample03160,b_cell,14.20488787745226
2046,sample03160,cd4_t_cell,29.034927545357235
2047,sample03160,cd8_t_cell,27.801714445054106
2048,sample03160,monocyte,15.131371825892977
2049,sample03160,nk_cell,13.827098306243423
2050,sample03161,b_cell,8.396900351132098
2051,sample03161,cd4_t_cell,32.926706219477744
2052,sample03161,cd8_t_cell,23.71957864148202
2053,sample03161,monocyte,23.635831618032853
2054,sample03161,nk_cell,11.320983169875287
2055,sample03183,b_cell,8.037284715587976
2056,sample03183,cd4_t_cell,33.34017838807889
2057,sample03183,cd8_t_cell,24.332383954001234
2058,sample03183,monocyte,20.0182137978447
2059,sample03183,nk_cell,14.2719391444872
2060,sample03184,b_cell,12.025933462685154
2061,sample03184,cd4_t_cell,27.899294874828453
2062,sample03184,cd8_t_cell,24.696417585537837
2063,sample03184,monocyte,21.397946145473476
2064,sample03184,nk_cell,13.980407931475083
2065,sample03185,b_cell,16.05269749035716
2066,sample03185,cd4_t_cell,28.043881180183337
2067,sample03185,cd8_t_cell,20.028051896007614
2068,sample03185,monocyte,22.732054300455843
2069,sample03185,nk_cell,13.143315132996042
2070,sample03195,b_cell,6.733624280106016
2071,sample03195,cd4_t_cell,31.893545365775893
2072,sample03195,cd8_t_cell,24.39568761084873
2073,sample03195,monocyte,17.61124728482892
2074,sample03195,nk_cell,19.365895458440445
2075,sample03196,b_cell,15.808244173509165
2076,sample03196,cd4_t_cell,24.013021481297173
2077,sample03196,cd8_t_cell,23.13386414530978
2078,sample03196,monocyte,29.048478062536287
2079,sample03196,nk_cell,7.996392137347599
2080,sample03197,b_cell,6.053576535638247
2081,sample03197,cd4_t_cell,26.05633056870783
2082,sample03197,cd8_t_cell,25.664410478036586
2083,sample03197,monocyte,24.704735877636192
2084,sample03197,nk_cell,17.520946539981146
2085,sample03246,b_cell,10.194253012533752
2086,sample03246,cd4_t_cell,35.70305888042558
2087,sample03246,cd8_t_cell,28.359126264458148
2088,sample03246,monocyte,15.816305968645468
2089,sample03246,nk_cell,9.92725587393705
2090,sample03247,b_cell,6.691080399698202
2091,sample03247,cd4_t_cell,25.11915496586371
2092,sample03247,cd8_t_cell,20.269225814762333
2093,sample03247,monocyte,28.802377578623876
2094,sample03247,nk_cell,19.118161241051876
2095,sample03248,b_cell,5.871163270570029
2096,sample03248,cd4_t_cell,29.347218639841802
2097,sample03248,cd8_t_cell,29.88887455936721
2098,sample03248,monocyte,26.74426102656693
2099,sample03248,nk_cell,8.148482503654028
2100,sample03264,b_cell,10.727879286495673
2101,sample03264,cd4_t_cell,27.453462195662198
2102,sample03264,cd8_t_cell,14.200471932663707
2103,sample03264,monocyte,28.859315245594843
2104,sample03264,nk_cell,18.758871339583578
2105,sample03265,b_cell,11.068998274558462
2106,sample03265,cd4_t_cell,36.02877028363157
2107,sample03265,cd8_t_cell,22.29309241775072
2108,sample03265,monocyte,11.062212830305732
2109,sample03265,nk_cell,19.546926193753514
2110,sample03266,b_cell,12.791053770239165
2111,sample03266,cd4_t_cell,30.772422377428946
2112,sample03266,cd8_t_cell,26.325980222667866
2113,sample03266,monocyte,17.63561105238721
2114,sample03266,nk_cell,12.474932577276814
2115,sample03267,b_cell,15.99855965275953
2116,sample03267,cd4_t_cell,26.187069963893997
2117,sample03267,cd8_t_cell,25.286852938600333
2118,sample03267,monocyte,18.58923827041546
2119,sample03267,nk_cell,13.938279174330676
2120,sample03268,b_cell,8.796178072863466
2121,sample03268,cd4_t_cell,28.649557371467484
2122,sample03268,cd8_t_cell,32.686414708886616
2123,sample03268,monocyte,16.96671773918965
2124,sample03268,nk_cell,12.901132107592781
2125,sample03269,b_cell,9.679404053120297
2126,sample03269,cd4_t_cell,29.809649114503962
2127,sample03269,cd8_t_cell,36.15341656649029
2128,sample03269,monocyte,15.442937329029693
2129,sample03269,nk_cell,8.914592936855755
2130,sample03273,b_cell,6.721904643368331
2131,sample03273,cd4_t_cell,32.88674733070775
2132,sample03273,cd8_t_cell,23.1617222158015
2133,sample03273,monocyte,23.301298862939287
2134,sample03273,nk_cell,13.92832694718313
2135,sample03274,b_cell,3.5052587902076455
2136,sample03274,cd4_t_cell,31.305587126337247
2137,sample03274,cd8_t_cell,25.82850751384604
2138,sample03274,monocyte,28.503905756706537
2139,sample03274,nk_cell,10.856740812902528
