,sample,total_count,population,count,percentage
15873,sample03174,95513,monocyte,17349,18.16401955754714
15874,sample03174,95513,nk_cell,23116,24.201941097023443
15875,sample03175,106122,b_cell,6179,5.822543864608658
15876,sample03175,106122,cd4_t_cell,37594,35.42526526073764
15877,sample03175,106122,cd8_t_cell,22634,21.328282542733835
15878,sample03175,106122,monocyte,20943,19.73483349352632
15879,sample03175,106122,nk_cell,18772,17.689074838393548
15880,sample03176,101557,b_cell,5635,5.548608170780941
15881,sample03176,101557,cd4_t_cell,34796,34.262532370983784
15882,sample03176,101557,cd8_t_cell,31415,30.93336746851522
15883,sample03176,101557,monocyte,14759,14.532725464517464
15884,sample03176,101557,nk_cell,14952,14.722766525202596
15885,sample03177,95920,b_cell,6453,6.727481234361968
15886,sample03177,95920,cd4_t_cell,32188,33.55713094245204
15887,sample03177,95920,cd8_t_cell,18594,19.38490408673895
15888,sample03177,95920,monocyte,18483,19.269182652210176
15889,sample03177,95920,nk_cell,20202,21.061301084236863
15890,sample03178,108463,b_cell,13497,12.443874869771259
15891,sample03178,108463,cd4_t_cell,30828,28.422595723887408
15892,sample03178,108463,cd8_t_cell,20878,19.24896047500069
15893,sample03178,108463,monocyte,25027,23.074228077777676
15894,sample03178,108463,nk_cell,18233,16.810340853562966
15895,sample03179,105668,b_cell,5314,5.028958625127759
15896,sample03179,105668,cd4_t_cell,33109,31.33304311617519
15897,sample03179,105668,cd8_t_cell,26131,24.72934095468827
15898,sample03179,105668,monocyte,23511,22.24987697316122
15899,sample03179,105668,nk_cell,17603,16.65878033084756
15900,sample03180,102289,b_cell,10742,10.501617964786048
15901,sample03180,102289,cd4_t_cell,30831,30.141070887387695
15902,sample03180,102289,cd8_t_cell,23056,22.540058070760296
15903,sample03180,102289,monocyte,18956,18.531806939162568
15904,sample03180,102289,nk_cell,18704,18.285446137903392
15905,sample03181,105008,b_cell,9340,8.894560414444614
15906,sample03181,105008,cd4_t_cell,21862,20.819366143531923
15907,sample03181,105008,cd8_t_cell,32380,30.835745847935396
15908,sample03181,105008,monocyte,23324,22.211641017827212
15909,sample03181,105008,nk_cell,18102,17.238686576260857
15910,sample03182,94246,b_cell,12799,13.58041720603527
15911,sample03182,94246,cd4_t_cell,23896,25.35492222481591
15912,sample03182,94246,cd8_t_cell,27841,29.54077626636674
15913,sample03182,94246,monocyte,12754,13.532669821530888
15914,sample03182,94246,nk_cell,16956,17.991214481251195
15915,sample03183,112003,b_cell,9002,8.037284715587976
15916,sample03183,112003,cd4_t_cell,37342,33.34017838807889
15917,sample03183,112003,cd8_t_cell,27253,24.332383954001234
15918,sample03183,112003,monocyte,22421,20.0182137978447
15919,sample03183,112003,nk_cell,15985,14.2719391444872
15920,sample03184,105655,b_cell,12706,12.025933462685154
15921,sample03184,105655,cd4_t_cell,29477,27.899294874828453
15922,sample03184,105655,cd8_t_cell,26093,24.696417585537837
15923,sample03184,105655,monocyte,22608,21.397946145473476
15924,sample03184,105655,nk_cell,14771,13.980407931475083
15925,sample03185,99815,b_cell,16023,16.05269749035716
15926,sample03185,99815,cd4_t_cell,27992,28.043881180183337
15927,sample03185,99815,cd8_t_cell,19991,20.028051896007614
15928,sample03185,99815,monocyte,22690,22.732054300455843
15929,sample03185,99815,nk_cell,13119,13.143315132996042
15930,sample03186,97251,b_cell,8762,9.009675993048914
15931,sample03186,97251,cd4_t_cell,37324,38.37903980421795
15932,sample03186,97251,cd8_t_cell,24313,25.000257066765382
15933,sample03186,97251,monocyte,17786,18.28875795621639
15934,sample03186,97251,nk_cell,9066,9.322269179751364
15935,sample03187,104464,b_cell,9831,9.410897534078726
15936,sample03187,104464,cd4_t_cell,41028,39.2747740848522
15937,sample03187,104464,cd8_t_cell,24232,23.19650788788482
15938,sample03187,104464,monocyte,17359,16.61720784193598
15939,sample03187,104464,nk_cell,12014,11.500612651248277
15940,sample03188,91491,b_cell,11985,13.09964914581762
15941,sample03188,91491,cd4_t_cell,21896,23.93240865221716
15942,sample03188,91491,cd8_t_cell,23333,25.503054945295165
15943,sample03188,91491,monocyte,21572,23.578275458788298
15944,sample03188,91491,nk_cell,12705,13.88661179788176
15945,sample03189,92572,b_cell,8945,9.662748995376571
15946,sample03189,92572,cd4_t_cell,29762,32.15011018450503
15947,sample03189,92572,cd8_t_cell,17846,19.277967419954198
15948,sample03189,92572,monocyte,20664,22.322084431577583
15949,sample03189,92572,nk_cell,15355,16.587088968586613
15950,sample03190,98700,b_cell,11252,11.400202634245188
15951,sample03190,98700,cd4_t_cell,30747,31.151975683890576
15952,sample03190,98700,cd8_t_cell,28745,29.123606889564336
15953,sample03190,98700,monocyte,16607,16.825734549138804
15954,sample03190,98700,nk_cell,11349,11.498480243161094
15955,sample03191,95818,b_cell,10413,10.867477926903087
15956,sample03191,95818,cd4_t_cell,27730,28.940282619132105
15957,sample03191,95818,cd8_t_cell,22201,23.16996806445553
15958,sample03191,95818,monocyte,18029,18.815880106034356
15959,sample03191,95818,nk_cell,17445,18.20639128347492
15960,sample03192,100304,b_cell,20092,20.031105439464028
15961,sample03192,100304,cd4_t_cell,28991,28.90313447120753
15962,sample03192,100304,cd8_t_cell,18804,18.747009092359228
15963,sample03192,100304,monocyte,15221,15.174868400063806
15964,sample03192,100304,nk_cell,17196,17.143882596905407
15965,sample03193,88676,b_cell,4589,5.17501917091434
15966,sample03193,88676,cd4_t_cell,28782,32.45748567819929
15967,sample03193,88676,cd8_t_cell,26535,29.923541882809328
15968,sample03193,88676,monocyte,19221,21.67553791330236
15969,sample03193,88676,nk_cell,9549,10.768415354774685
15970,sample03194,88312,b_cell,10011,11.335945284898994
15971,sample03194,88312,cd4_t_cell,22627,25.62165957061328
15972,sample03194,88312,cd8_t_cell,21340,24.164326478847723
15973,sample03194,88312,monocyte,25893,29.31991122384274
15974,sample03194,88312,nk_cell,8441,9.558157441797265
15975,sample03195,100362,b_cell,6758,6.733624280106016
15976,sample03195,100362,cd4_t_cell,32009,31.893545365775893
15977,sample03195,100362,cd8_t_cell,24484,24.39568761084873
15978,sample03195,100362,monocyte,17675,17.61124728482892
15979,sample03195,100362,nk_cell,19436,19.365895458440445
15980,sample03196,96456,b_cell,15248,15.808244173509165
15981,sample03196,96456,cd4_t_cell,23162,24.013021481297173
15982,sample03196,96456,cd8_t_cell,22314,23.13386414530978
15983,sample03196,96456,monocyte,28019,29.048478062536287
15984,sample03196,96456,nk_cell,7713,7.996392137347599
15985,sample03197,94407,b_cell,5715,6.053576535638247
15986,sample03197,94407,cd4_t_cell,24599,26.05633056870783
15987,sample03197,94407,cd8_t_cell,24229,25.664410478036586
15988,sample03197,94407,monocyte,23323,24.704735877636192
15989,sample03197,94407,nk_cell,16541,17.520946539981146
15990,sample03198,99060,b_cell,12445,12.5630930749041
15991,sample03198,99060,cd4_t_cell,26941,27.196648495861094
15992,sample03198,99060,cd8_t_cell,19554,19.739551786795882
15993,sample03198,99060,monocyte,27334,27.593377750858068
15994,sample03198,99060,nk_cell,12786,12.90732889158086
15995,sample03199,88236,b_cell,9890,11.208576998050683
15996,sample03199,88236,cd4_t_cell,23319,26.42798857609139
15997,sample03199,88236,cd8_t_cell,26637,30.188358493132053
15998,sample03199,88236,monocyte,14132,16.016138537558366
15999,sample03199,88236,nk_cell,14258,16.158937395167506
16000,sample03200,92864,b_cell,9878,10.637060647829083
16001,sample03200,92864,cd4_t_cell,24880,26.791867677463816
16002,sample03200,92864,cd8_t_cell,24693,26.590497932460373
16003,sample03200,92864,monocyte,20709,22.300353204686424
16004,sample03200,92864,nk_cell,12704,13.680220537560304
16005,sample03201,93203,b_cell,9764,10.47605763762969
16006,sample03201,93203,cd4_t_cell,26517,28.45080093988391
16007,sample03201,93203,cd8_t_cell,27012,28.981899724257804
16008,sample03201,93203,monocyte,20623,22.12697016190466
16009,sample03201,93203,nk_cell,9287,9.964271536323938
16010,sample03202,88631,b_cell,8124,9.1660931276867
16011,sample03202,88631,cd4_t_cell,23843,26.901422752761448
16012,sample03202,88631,cd8_t_cell,19682,22.206677122000205
16013,sample03202,88631,monocyte,25006,28.21360472069592
16014,sample03202,88631,nk_cell,11976,13.512202276855728
16015,sample03203,86971,b_cell,9170,10.54374446654632
16016,sample03203,86971,cd4_t_cell,30580,35.16114566924607
16017,sample03203,86971,cd8_t_cell,17732,20.38840533051247
16018,sample03203,86971,monocyte,15740,18.097986685216913
16019,sample03203,86971,nk_cell,13749,15.808717848478228
16020,sample03204,92494,b_cell,5395,5.8328107769152595
16021,sample03204,92494,cd4_t_cell,25050,27.082837805695505
16022,sample03204,92494,cd8_t_cell,23823,25.756265271260837
16023,sample03204,92494,monocyte,20465,22.12575950872489
16024,sample03204,92494,nk_cell,17761,19.20232663740351
16025,sample03205,92285,b_cell,6244,6.765996640840873
16026,sample03205,92285,cd4_t_cell,24646,26.70639865633635
16027,sample03205,92285,cd8_t_cell,23324,25.273879828791245
16028,sample03205,92285,monocyte,22697,24.594462805439672
16029,sample03205,92285,nk_cell,15374,16.65926206859186
16030,sample03206,106187,b_cell,6670,6.28137154265588
16031,sample03206,106187,cd4_t_cell,38354,36.119298972567265
16032,sample03206,106187,cd8_t_cell,30083,28.33020991270118
16033,sample03206,106187,monocyte,18893,17.792196784917174
16034,sample03206,106187,nk_cell,12187,11.476922787158504
16035,sample03207,92618,b_cell,9718,10.492560841305146
16036,sample03207,92618,cd4_t_cell,28599,30.87844695415578
16037,sample03207,92618,cd8_t_cell,18163,19.610658835215617
16038,sample03207,92618,monocyte,17542,18.940162819322378
16039,sample03207,92618,nk_cell,18596,20.07817055000108
16040,sample03208,96914,b_cell,10090,10.411292486121717
16041,sample03208,96914,cd4_t_cell,26362,27.201436324989167
16042,sample03208,96914,cd8_t_cell,27618,28.49743071176507
16043,sample03208,96914,monocyte,19137,19.746373073033823
16044,sample03208,96914,nk_cell,13707,14.143467404090224
16045,sample03209,90851,b_cell,8020,8.827640862511144
16046,sample03209,90851,cd4_t_cell,28172,31.009014760431917
16047,sample03209,90851,cd8_t_cell,26716,29.40639068364685
16048,sample03209,90851,monocyte,13778,15.165490748588349
16049,sample03209,90851,nk_cell,14165,15.59146294482174
16050,sample03210,104281,b_cell,10915,10.466911517917934
16051,sample03210,104281,cd4_t_cell,32029,30.714128172917405
16052,sample03210,104281,cd8_t_cell,22810,21.8735915459192
16053,sample03210,104281,monocyte,22141,21.232055695668436
16054,sample03210,104281,nk_cell,16386,15.713313067577028
16055,sample03211,102670,b_cell,13293,12.947306905619948
16056,sample03211,102670,cd4_t_cell,22286,21.706438102659003
16057,sample03211,102670,cd8_t_cell,23758,23.140157787084835
16058,sample03211,102670,monocyte,17377,16.925099834420962
16059,sample03211,102670,nk_cell,25956,25.280997370215253
16060,sample03212,105866,b_cell,11239,10.616250732057507
16061,sample03212,105866,cd4_t_cell,27443,25.922392458390796
16062,sample03212,105866,cd8_t_cell,31381,29.642189182551526
16063,sample03212,105866,monocyte,20153,19.036328944136926
16064,sample03212,105866,nk_cell,15650,14.782838682863241
16065,sample03213,90324,b_cell,9069,10.040520791816128
16066,sample03213,90324,cd4_t_cell,32153,35.597404897923035
16067,sample03213,90324,cd8_t_cell,18846,20.86488640892786
16068,sample03213,90324,monocyte,13340,14.769053629157256
16069,sample03213,90324,nk_cell,16916,18.728134272175723
16070,sample03214,102545,b_cell,8443,8.233458481642206
16071,sample03214,102545,cd4_t_cell,34759,33.896338192988445
16072,sample03214,102545,cd8_t_cell,23107,22.533521868448
16073,sample03214,102545,monocyte,16362,15.955921790433468
16074,sample03214,102545,nk_cell,19874,19.380759666487883
16075,sample03215,108078,b_cell,11629,10.759821610318474
16076,sample03215,108078,cd4_t_cell,32028,29.63415311164159
16077,sample03215,108078,cd8_t_cell,26711,24.71455800440423
16078,sample03215,108078,monocyte,19308,17.864875367789928
16079,sample03215,108078,nk_cell,18402,17.026591905845777
16080,sample03216,98761,b_cell,11068,11.206852907524226
16081,sample03216,98761,cd4_t_cell,37744,38.21751501098612
16082,sample03216,98761,cd8_t_cell,28248,28.602383531960996
16083,sample03216,98761,monocyte,12112,12.263950344771722
16084,sample03216,98761,nk_cell,9589,9.709298204756939
16085,sample03217,105370,b_cell,6414,6.087121571604821
16086,sample03217,105370,cd4_t_cell,34000,32.267248742526334
16087,sample03217,105370,cd8_t_cell,16664,15.81474803074879
16088,sample03217,105370,monocyte,21771,20.66147859922179
16089,sample03217,105370,nk_cell,26521,25.169403055898265
16090,sample03218,97235,b_cell,9827,10.106443153185582
16091,sample03218,97235,cd4_t_cell,28475,29.284722579318146
16092,sample03218,97235,cd8_t_cell,25083,25.796266776366533
16093,sample03218,97235,monocyte,19466,20.01954028899059
16094,sample03218,97235,nk_cell,14384,14.793027202139147
16095,sample03219,94417,b_cell,9016,9.549127805374033
16096,sample03219,94417,cd4_t_cell,21558,22.832752576336887
16097,sample03219,94417,cd8_t_cell,23527,24.918182107035808
16098,sample03219,94417,monocyte,23206,24.578200959572957
16099,sample03219,94417,nk_cell,17110,18.12173655168031
16100,sample03220,111144,b_cell,10020,9.015331461887282
16101,sample03220,111144,cd4_t_cell,32595,29.326819261498596
16102,sample03220,111144,cd8_t_cell,25366,22.82264449722882
16103,sample03220,111144,monocyte,27148,24.42596991290578
16104,sample03220,111144,nk_cell,16015,14.409234866479522
16105,sample03221,94900,b_cell,7149,7.533192834562698
16106,sample03221,94900,cd4_t_cell,28851,30.401475237091674
16107,sample03221,94900,cd8_t_cell,26845,28.28767123287671
16108,sample03221,94900,monocyte,17335,18.26659641728135
16109,sample03221,94900,nk_cell,14720,15.511064278187567
16110,sample03222,94274,b_cell,9767,10.3602265736046
16111,sample03222,94274,cd4_t_cell,28598,30.334981012792497
16112,sample03222,94274,cd8_t_cell,22633,24.007679742028554
16113,sample03222,94274,monocyte,22578,23.94933916031992
16114,sample03222,94274,nk_cell,10698,11.34777351125443
16115,sample03223,98930,b_cell,9652,9.756393409481452
16116,sample03223,98930,cd4_t_cell,31729,32.072172243000104
16117,sample03223,98930,cd8_t_cell,24220,24.481956939249976
16118,sample03223,98930,monocyte,19634,19.846356009299505
16119,sample03223,98930,nk_cell,13695,13.843121398968968
16120,sample03224,91413,b_cell,8067,8.82478422106265
16121,sample03224,91413,cd4_t_cell,26246,28.711452419240153
16122,sample03224,91413,cd8_t_cell,21248,23.243958736722348
16123,sample03224,91413,monocyte,20701,22.645575574590048
16124,sample03224,91413,nk_cell,15151,16.574229048384804
16125,sample03225,111755,b_cell,8389,7.5065992573039235
16126,sample03225,111755,cd4_t_cell,28119,25.161290322580644
16127,sample03225,111755,cd8_t_cell,23926,21.40933291575321
16128,sample03225,111755,monocyte,33680,30.13735403337658
16129,sample03225,111755,nk_cell,17641,15.785423470985638
16130,sample03226,101733,b_cell,16095,15.820825100999675
16131,sample03226,101733,cd4_t_cell,30379,29.86150020150787
16132,sample03226,101733,cd8_t_cell,24685,24.26449627947667
16133,sample03226,101733,monocyte,13420,13.191393156596188
16134,sample03226,101733,nk_cell,17154,16.861785261419598
16135,sample03227,94314,b_cell,13804,14.636215196047246
16136,sample03227,94314,cd4_t_cell,21621,22.924486290476494
16137,sample03227,94314,cd8_t_cell,24351,25.819072460080157
16138,sample03227,94314,monocyte,19387,20.55580295608287
16139,sample03227,94314,nk_cell,15151,16.06442309731323
16140,sample03228,107660,b_cell,11471,10.654839308935538
16141,sample03228,107660,cd4_t_cell,29045,26.97845067806056
16142,sample03228,107660,cd8_t_cell,31579,29.33215678989411
16143,sample03228,107660,monocyte,18719,17.387144714843025
16144,sample03228,107660,nk_cell,16846,15.647408508266766
16145,sample03229,102471,b_cell,10280,10.032106644806824
16146,sample03229,102471,cd4_t_cell,28756,28.062573801368192
16147,sample03229,102471,cd8_t_cell,32792,32.0012491339013
16148,sample03229,102471,monocyte,15852,15.469742658898616
16149,sample03229,102471,nk_cell,14791,14.43432776102507
16150,sample03230,94372,b_cell,12845,13.611028694951893
16151,sample03230,94372,cd4_t_cell,33929,35.952401135930145
16152,sample03230,94372,cd8_t_cell,21659,22.95066333234434
16153,sample03230,94372,monocyte,13864,14.690798118085873
16154,sample03230,94372,nk_cell,12075,12.795108718687747
16155,sample03231,104496,b_cell,10356,9.910427193385393
16156,sample03231,104496,cd4_t_cell,34083,32.616559485530544
16157,sample03231,104496,cd8_t_cell,26673,25.52537896187414
16158,sample03231,104496,monocyte,17730,16.967156637574643
16159,sample03231,104496,nk_cell,15654,14.980477721635278
16160,sample03232,92643,b_cell,7069,7.630366028733957
16161,sample03232,92643,cd4_t_cell,23562,25.433114212622648
16162,sample03232,92643,cd8_t_cell,21694,23.41677190937254
